Date,stateAbbr,population,spend_acf,spend_aer,spend_all,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_apg,spend_grf,spend_hcs,spend_tws,statefips,year,month,day,policy,lndailynewdeaths,dailynewdeaths,lndailynewcases,deaths,cases,dailynewcases,day_,dayofyear
2020-06-13,AK,731545,-0.31,-0.344,-0.116,-.136,.,-0.0804,-0.0603,0.00734,-0.383,-0.523,2,2020,6,13,0,0.0,1,3.0910424533583165,10,688,22.0,141,165
2020-06-14,AK,731545,-0.301,-0.333,-0.117,-.132,.,-0.0921,0.0082,-0.00526,-0.399,-0.52,2,2020,6,14,0,0.0,0,3.5263605246161616,10,722,34.0,142,166
2020-06-15,AK,731545,-0.272,-0.389,-0.107,-.108,.,-0.112,-0.0156,-0.0032700000000000003,-0.354,-0.477,2,2020,6,15,0,0.0,0,2.4849066497880004,10,734,12.0,143,167
2020-06-16,AK,731545,-0.29100000000000004,-0.406,-0.0995,-.0981,.,-0.11,0.0299,0.0201,-0.401,-0.46,2,2020,6,16,0,0.0,0,1.3862943611198906,10,738,4.0,144,168
2020-06-17,AK,731545,-0.301,-0.34,-0.125,-.125,.,-0.132,0.0391,0.00745,-0.328,-0.504,2,2020,6,17,0,0.0,0,2.5649493574615367,10,751,13.0,145,169
2020-06-18,AK,731545,-0.3,-0.303,-0.135,-.148,.,-0.117,0.0258,0.0206,-0.348,-0.524,2,2020,6,18,0,0.0,0,3.218875824868201,10,776,25.0,146,170
2020-06-19,AK,731545,-0.28,-0.193,-0.104,-.115,.,-0.0889,0.0313,0.0437,-0.325,-0.481,2,2020,6,19,0,0.0,0,2.9444389791664403,10,795,19.0,147,171
2020-06-20,AK,731545,-0.261,-0.161,-0.101,-.125,.,-0.0598,0.119,0.0615,-0.389,-0.447,2,2020,6,20,0,0.0,0,3.258096538021482,10,821,26.0,148,172
2020-06-21,AK,731545,-0.237,-0.278,-0.0825,-.113,.,-0.0253,0.129,0.0819,-0.32299999999999995,-0.462,2,2020,6,21,0,0.0,0,3.1780538303479458,10,845,24.0,149,173
2020-06-22,AK,731545,-0.258,-0.192,-0.0796,-.114,.,-0.0128,0.0654,0.0569,-0.29,-0.482,2,2020,6,22,0,0.0,0,2.6390573296152584,10,859,14.0,150,174
2020-06-23,AK,731545,-0.181,-0.214,-0.0864,-.13,.,-0.000214,0.0424,0.0457,-0.234,-0.486,2,2020,6,23,0,0.0,0,2.302585092994046,10,869,10.0,151,175
2020-06-24,AK,731545,-0.212,-0.245,-0.0828,-.121,.,-0.008020000000000001,0.00274,0.0425,-0.168,-0.465,2,2020,6,24,0,0.0,0,3.58351893845611,10,905,36.0,152,176
2020-06-25,AK,731545,-0.212,-0.238,-0.0816,-.111,.,-0.024,-0.00444,0.0333,-0.151,-0.455,2,2020,6,25,0,0.0,0,3.0445224377234235,10,926,21.0,153,177
2020-06-26,AK,731545,-0.246,-0.391,-0.118,-.141,.,-0.0763,0.004370000000000001,0.0179,-0.247,-0.494,2,2020,6,26,0,0.0,0,3.80666248977032,10,971,45.0,154,178
2020-06-27,AK,731545,-0.262,-0.39,-0.114,-.115,.,-0.117,-0.0588,-0.00504,-0.215,-0.522,2,2020,6,27,0,0.6931471805599453,2,3.4011973816621555,12,1001,30.0,155,179
2020-06-28,AK,731545,-0.287,-0.32299999999999995,-0.125,-.125,.,-0.131,-0.0946,-0.037000000000000005,-0.249,-0.539,2,2020,6,28,0,0.0,0,3.258096538021482,12,1027,26.0,156,180
2020-06-29,AK,731545,-0.277,-0.38,-0.135,-.142,.,-0.126,-0.0278,-0.00388,-0.309,-0.532,2,2020,6,29,0,0.0,0,3.49650756146648,12,1060,33.0,157,181
2020-06-30,AK,731545,-0.361,-0.451,-0.127,-.118,.,-0.149,0.00197,0.015,-0.38,-0.505,2,2020,6,30,0,0.0,0,3.218875824868201,12,1085,25.0,158,182
2020-07-01,AK,731545,-0.35100000000000003,-0.472,-0.126,-.136,.,-0.112,0.00403,0.0209,-0.411,-0.471,2,2020,7,1,0,0.0,0,3.8501476017100575,12,1132,47.0,159,183
2020-01-24,AL,4903185,-0.00137,0.034,0.00683,.0198,.000972,0.00817,-0.0217,0.00713,0.0556,-0.0184,1,2020,1,24,0,0.0,0,0.0,0,0,,0,24
2020-01-25,AL,4903185,5.47e-06,0.0125,0.00655,.0149,.00243,0.0076900000000000015,-0.0215,0.0387,0.0435,-0.0251,1,2020,1,25,0,0.0,0,0.0,0,0,,1,25
2020-01-26,AL,4903185,-0.0217,8.55e-05,-0.0134,-.00123,-.0204,-0.0108,-0.0415,0.0139,0.0428,-0.0222,1,2020,1,26,0,0.0,0,0.0,0,0,,2,26
2020-01-27,AL,4903185,-0.0186,-0.0283,-0.0218,-.0101,-.0275,-0.0203,-0.0169,-0.0211,0.0302,-0.0181,1,2020,1,27,0,0.0,0,0.0,0,0,,3,27
2020-01-28,AL,4903185,-0.0194,0.00389,-0.0341,-.000768,-.0447,-0.0344,-0.0305,-0.0834,-0.0119,-0.0537,1,2020,1,28,0,0.0,0,0.0,0,0,,4,28
2020-01-29,AL,4903185,0.00796,0.0439,-0.0317,-.0107,-.032,-0.0371,-0.0371,-0.0603,0.0242,-0.0288,1,2020,1,29,0,0.0,0,0.0,0,0,,5,29
2020-01-30,AL,4903185,0.0118,-0.0502,-0.0286,-.0192,-.0269,-0.0327,-0.0229,-0.0565,-0.0306,-0.0236,1,2020,1,30,0,0.0,0,0.0,0,0,,6,30
2020-01-31,AL,4903185,0.00983,-0.0748,-0.0163,-.0211,-.0155,-0.0156,0.00559,-0.0371,-0.00624,-0.0318,1,2020,1,31,0,0.0,0,0.0,0,0,,7,31
2020-02-01,AL,4903185,0.00872,-0.0937,-0.0287,-.0298,-.035,-0.023,0.0101,-0.0256,-0.0223,-0.0207,1,2020,2,1,0,0.0,0,0.0,0,0,,8,32
2020-02-02,AL,4903185,0.00845,-0.0726,-0.0264,-.0349,-.0353,-0.0163,-0.000941,-0.00102,-0.0179,-0.0197,1,2020,2,2,0,0.0,0,0.0,0,0,,9,33
2020-02-03,AL,4903185,-0.000204,-0.0138,-0.007890000000000001,-.0052,-.0135,-0.00368,-0.0212,0.0211,-0.00543,-0.0199,1,2020,2,3,0,0.0,0,0.0,0,0,,10,34
2020-02-04,AL,4903185,0.0045,-0.0444,0.0102,-.00153,.00715,0.0164,-0.0014,0.0986,0.0314,0.0211,1,2020,2,4,0,0.0,0,0.0,0,0,,11,35
2020-02-05,AL,4903185,-0.0221,-0.0511,-0.008740000000000001,.00465,-.0164,-0.00574,-0.0605,0.0579,-0.0517,-0.0298,1,2020,2,5,0,0.0,0,0.0,0,0,,12,36
2020-02-06,AL,4903185,-0.0312,-0.0004480000000000001,-0.0165,-.000335,-.0226,-0.0158,-0.0822,0.0378,-0.0187,-0.0514,1,2020,2,6,0,0.0,0,0.0,0,0,,13,37
2020-02-07,AL,4903185,-0.0298,0.0793,-0.0183,.0176,-.0228,-0.0244,-0.0673,0.037000000000000005,-0.0402,-0.044,1,2020,2,7,0,0.0,0,0.0,0,0,,14,38
2020-02-08,AL,4903185,-0.0211,0.16399999999999998,0.00284,.0392,.00149,-0.00633,-0.0675,0.0334,-0.0356,-0.0409,1,2020,2,8,0,0.0,0,0.0,0,0,,15,39
2020-02-09,AL,4903185,-0.0122,0.162,0.006790000000000001,.0414,.0111,-0.00677,-0.0701,0.0345,-0.0336,-0.0483,1,2020,2,9,0,0.0,0,0.0,0,0,,16,40
2020-02-10,AL,4903185,-0.0076700000000000015,0.118,-0.0168,-.00315,-.0121,-0.025,-0.0733,0.0233,-0.0655,-0.0569,1,2020,2,10,0,0.0,0,0.0,0,0,,17,41
2020-02-11,AL,4903185,-0.0184,0.138,-0.021,-.00249,-.0186,-0.0285,-0.0513,0.0187,-0.098,-0.08,1,2020,2,11,0,0.0,0,0.0,0,0,,18,42
2020-02-12,AL,4903185,-0.0261,0.18,-0.0106,-.0131,-.00318,-0.017,-0.00128,0.0422,-0.0739,-0.0673,1,2020,2,12,0,0.0,0,0.0,0,0,,19,43
2020-02-13,AL,4903185,-0.0165,0.222,-0.0106,-.0128,-.00582,-0.0147,0.0307,0.0326,-0.117,-0.0842,1,2020,2,13,0,0.0,0,0.0,0,0,,20,44
2020-02-14,AL,4903185,-0.0271,0.161,-0.0128,-.0328,-.00362,-0.0156,0.0231,0.0258,-0.0974,-0.0922,1,2020,2,14,0,0.0,0,0.0,0,0,,21,45
2020-02-15,AL,4903185,-0.0249,0.105,-0.0252,-.0454,-.0138,-0.0297,-0.0122,0.0159,-0.0901,-0.108,1,2020,2,15,0,0.0,0,0.0,0,0,,22,46
2020-02-16,AL,4903185,-0.0373,0.0512,-0.0295,-.042,-.0231,-0.032,-0.00951,0.008159999999999999,-0.0952,-0.123,1,2020,2,16,0,0.0,0,0.0,0,0,,23,47
2020-02-17,AL,4903185,-0.0311,0.00173,-0.0177,-.0184,-.0155,-0.0198,-0.035,0.0243,-0.0313,-0.125,1,2020,2,17,0,0.0,0,0.0,0,0,,24,48
2020-02-18,AL,4903185,-0.0428,0.0322,-0.0354,-.0556,-.0234,-0.0404,-0.0176,0.00484,-0.126,-0.12,1,2020,2,18,0,0.0,0,0.0,0,0,,25,49
2020-02-19,AL,4903185,-0.0339,0.0356,-0.033,-.0565,-.0202,-0.0375,-0.028,0.0023,-0.128,-0.117,1,2020,2,19,0,0.0,0,0.0,0,0,,26,50
2020-02-20,AL,4903185,-0.0338,0.0084,-0.027000000000000003,-.0401,-.0171,-0.0322,-0.015,0.004229999999999999,-0.094,-0.113,1,2020,2,20,0,0.0,0,0.0,0,0,,27,51
2020-02-21,AL,4903185,-0.0165,0.0014199999999999998,-0.026,-.0376,-.0213,-0.0275,-0.0227,0.00778,-0.13,-0.094,1,2020,2,21,0,0.0,0,0.0,0,0,,28,52
2020-02-22,AL,4903185,-0.0358,0.019,-0.0279,-.0244,-.0264,-0.031,-0.0126,0.000929,-0.14400000000000002,-0.081,1,2020,2,22,0,0.0,0,0.0,0,0,,29,53
2020-02-23,AL,4903185,-0.0194,0.0568,-0.0185,-.0224,-.0183,-0.0184,-0.00212,-0.00272,-0.145,-0.0549,1,2020,2,23,0,0.0,0,0.0,0,0,,30,54
2020-02-24,AL,4903185,-0.03,0.0265,-0.0303,-.0193,-.0337,-0.0312,-0.0354,-0.0234,-0.14800000000000002,-0.0929,1,2020,2,24,0,0.0,0,0.0,0,0,,31,55
2020-02-25,AL,4903185,-0.0383,0.0749,-0.0322,-.0127,-.0382,-0.0332,-0.0462,-0.00627,-0.136,-0.0946,1,2020,2,25,0,0.0,0,0.0,0,0,,32,56
2020-02-26,AL,4903185,-0.0393,0.026,-0.0385,-.0145,-.0353,-0.0486,-0.0891,0.000478,-0.123,-0.105,1,2020,2,26,0,0.0,0,0.0,0,0,,33,57
2020-02-27,AL,4903185,-0.0417,0.0169,-0.0362,-.00693,-.0364,-0.0451,-0.0972,0.00939,-0.139,-0.0848,1,2020,2,27,0,0.0,0,0.0,0,0,,34,58
2020-02-28,AL,4903185,-0.0448,-0.0094,-0.0393,-.00406,-.0352,-0.0533,-0.0918,0.019,-0.11,-0.114,1,2020,2,28,0,0.0,0,0.0,0,0,,35,59
2020-02-29,AL,4903185,-0.0417,0.0507,-0.016,.00343,-.00292,-0.0341,-0.0617,0.0432,-0.106,-0.113,1,2020,2,29,0,0.0,0,0.0,0,0,,36,60
2020-03-01,AL,4903185,-0.0321,-0.00283,-0.0335,-.0271,-.0203,-0.0481,-0.0761,0.0575,-0.0887,-0.151,1,2020,3,1,0,0.0,0,0.0,0,0,,37,61
2020-03-02,AL,4903185,-0.0458,0.0325,-0.0253,.00336,-.0173,-0.0412,-0.0846,0.0692,-0.0745,-0.151,1,2020,3,2,0,0.0,0,0.0,0,0,,38,62
2020-03-03,AL,4903185,-0.037000000000000005,0.00104,-0.00495,.015,.00568,-0.0211,-0.0419,0.105,-0.0442,-0.145,1,2020,3,3,0,0.0,0,0.0,0,0,,39,63
2020-03-04,AL,4903185,-0.0433,-0.0211,-0.0195,.000259,-.0186,-0.027000000000000003,-0.0279,0.0769,-0.0226,-0.17,1,2020,3,4,0,0.0,0,0.0,0,0,,40,64
2020-03-05,AL,4903185,-0.0501,-0.0651,-0.0374,-.0237,-.0402,-0.0399,0.00114,0.0715,-0.00403,-0.209,1,2020,3,5,0,0.0,0,0.0,0,0,,41,65
2020-03-06,AL,4903185,-0.0549,-0.0898,-0.04,-.0319,-.0381,-0.0451,0.0132,0.0837,0.0030800000000000003,-0.219,1,2020,3,6,0,0.0,0,0.0,0,0,,42,66
2020-03-07,AL,4903185,-0.0427,-0.112,-0.0377,-.0424,-.0345,-0.0402,0.00689,0.0797,-0.00303,-0.224,1,2020,3,7,0,0.0,0,0.0,0,0,,43,67
2020-03-08,AL,4903185,-0.0376,-0.0996,-0.0172,-.0193,-.0116,-0.0228,0.0435,0.0845,-0.00131,-0.232,1,2020,3,8,0,0.0,0,0.0,0,0,,44,68
2020-03-09,AL,4903185,-0.0178,-0.14300000000000002,-0.0164,-.051,.00175,-0.0241,0.0876,0.113,0.0205,-0.23,1,2020,3,9,0,0.0,0,0.0,0,0,,45,69
2020-03-10,AL,4903185,-0.0248,-0.141,-0.0336,-.056,-.0156,-0.0443,0.0493,0.0968,0.0269,-0.255,1,2020,3,10,0,0.0,0,0.0,0,0,,46,70
2020-03-11,AL,4903185,-0.0209,-0.163,-0.0284,-.0496,-.00316,-0.0453,0.0556,0.131,0.00328,-0.251,1,2020,3,11,0,0.0,0,0.0,0,0,,47,71
2020-03-12,AL,4903185,-0.0278,-0.153,0.00198,-.00455,.0274,-0.0189,0.034,0.238,-0.00158,-0.236,1,2020,3,12,0,0.0,0,0.0,0,0,,48,72
2020-03-13,AL,4903185,-0.0468,-0.185,0.0203,.0108,.0506,-0.00373,0.0344,0.404,-0.00845,-0.241,1,2020,3,13,0,0.0,0,0.0,0,0,,49,73
2020-03-14,AL,4903185,-0.0801,-0.237,0.0276,.0232,.0564,0.00353,-0.000994,0.517,0.0161,-0.243,1,2020,3,14,0,0.0,0,0.0,0,6,0.0,50,74
2020-03-15,AL,4903185,-0.127,-0.29100000000000004,0.0137,.00263,.0436,-0.00937,-0.0267,0.5379999999999999,0.0044,-0.255,1,2020,3,15,0,0.0,0,1.791759469228055,0,12,6.0,51,75
2020-03-16,AL,4903185,-0.159,-0.382,0.02,.016,.0485,-0.00368,-0.0423,0.634,-0.0367,-0.278,1,2020,3,16,0,0.0,0,2.3978952727983707,0,23,11.0,52,76
2020-03-17,AL,4903185,-0.193,-0.415,0.0217,.0129,.0445,0.00393,-0.0488,0.6890000000000001,-0.0898,-0.311,1,2020,3,17,0,0.0,0,1.791759469228055,0,29,6.0,53,77
2020-03-18,AL,4903185,-0.231,-0.458,0.0188,.00527,.0363,0.00671,-0.0666,0.727,-0.191,-0.337,1,2020,3,18,0,0.0,0,2.302585092994046,0,39,10.0,54,78
2020-03-19,AL,4903185,-0.28300000000000003,-0.501,-0.00687,-.0376,.0179,-0.0207,-0.11,0.6859999999999999,-0.259,-0.382,1,2020,3,19,0,0.0,0,2.4849066497880004,0,51,12.0,55,79
2020-03-20,AL,4903185,-0.35700000000000004,-0.53,-0.0446,-.0797,-.0297,-0.0489,-0.158,0.584,-0.301,-0.421,1,2020,3,20,0,0.0,0,3.2958368660043287,0,78,27.0,56,80
2020-03-21,AL,4903185,-0.456,-0.586,-0.0948,-.147,-.0778,-0.0964,-0.218,0.487,-0.303,-0.46,1,2020,3,21,0,0.0,0,3.332204510175204,0,106,28.0,57,81
2020-03-22,AL,4903185,-0.521,-0.634,-0.124,-.18,-.102,-0.128,-0.27,0.428,-0.29600000000000004,-0.491,1,2020,3,22,0,0.0,0,3.218875824868201,0,131,25.0,58,82
2020-03-23,AL,4903185,-0.5589999999999999,-0.643,-0.173,-.234,-.151,-0.17600000000000002,-0.331,0.322,-0.393,-0.5379999999999999,1,2020,3,23,0,0.0,0,3.258096538021482,0,157,26.0,59,83
2020-03-24,AL,4903185,-0.585,-0.69,-0.21,-.275,-.182,-0.21600000000000005,-0.374,0.268,-0.475,-0.5589999999999999,1,2020,3,24,0,0.0,0,3.6635616461296463,0,196,39.0,60,84
2020-03-25,AL,4903185,-0.609,-0.72,-0.241,-.302,-.212,-0.251,-0.426,0.212,-0.515,-0.575,1,2020,3,25,0,0.0,0,3.828641396489095,0,242,46.0,61,85
2020-03-26,AL,4903185,-0.632,-0.7020000000000001,-0.27,-.329,-.245,-0.277,-0.467,0.146,-0.56,-0.588,1,2020,3,26,0,0.0,1,4.969813299576002,1,386,144.0,62,86
2020-03-27,AL,4903185,-0.645,-0.748,-0.299,-.362,-.261,-0.316,-0.526,0.0911,-0.593,-0.602,1,2020,3,27,1,0.6931471805599453,2,5.0238805208462765,3,538,152.0,63,87
2020-03-28,AL,4903185,-0.648,-0.752,-0.302,-.349,-.267,-0.322,-0.542,0.0788,-0.607,-0.609,1,2020,3,28,1,0.0,1,4.61512051684126,4,639,101.0,64,88
2020-03-29,AL,4903185,-0.652,-0.748,-0.307,-.351,-.276,-0.324,-0.535,0.0748,-0.613,-0.612,1,2020,3,29,1,0.0,0,4.394449154672439,4,720,81.0,65,89
2020-03-30,AL,4903185,-0.6559999999999999,-0.752,-0.306,-.344,-.273,-0.326,-0.525,0.0791,-0.605,-0.61,1,2020,3,30,1,0.0,1,4.700480365792417,5,830,110.0,66,90
2020-03-31,AL,4903185,-0.657,-0.757,-0.29600000000000004,-.342,-.26,-0.315,-0.511,0.095,-0.608,-0.621,1,2020,3,31,1,1.791759469228055,6,4.762173934797756,11,947,117.0,67,91
2020-04-01,AL,4903185,-0.6509999999999999,-0.701,-0.28300000000000003,-.327,-.247,-0.303,-0.485,0.121,-0.611,-0.617,1,2020,4,1,1,1.0986122886681098,3,3.951243718581428,14,999,52.0,68,92
2020-04-02,AL,4903185,-0.639,-0.718,-0.272,-.319,-.237,-0.29100000000000004,-0.458,0.162,-0.616,-0.62,1,2020,4,2,1,2.6390573296152584,14,4.691347882229144,28,1108,109.0,69,93
2020-04-03,AL,4903185,-0.631,-0.708,-0.253,-.303,-.224,-0.265,-0.414,0.227,-0.632,-0.62,1,2020,4,3,1,1.3862943611198906,4,5.087596335232384,32,1270,162.0,70,94
2020-04-04,AL,4903185,-0.622,-0.7040000000000001,-0.238,-.294,-.207,-0.252,-0.388,0.254,-0.635,-0.621,1,2020,4,4,1,1.791759469228055,6,5.579729825986222,38,1535,265.0,71,95
2020-04-05,AL,4903185,-0.62,-0.703,-0.235,-.297,-.198,-0.251,-0.378,0.235,-0.637,-0.633,1,2020,4,5,1,1.791759469228055,6,4.574710978503383,44,1632,97.0,72,96
2020-04-06,AL,4903185,-0.619,-0.705,-0.229,-.287,-.193,-0.246,-0.376,0.226,-0.6459999999999999,-0.638,1,2020,4,6,1,0.0,1,5.337538079701318,45,1840,208.0,73,97
2020-04-07,AL,4903185,-0.619,-0.6829999999999999,-0.234,-.272,-.203,-0.251,-0.37,0.21,-0.654,-0.635,1,2020,4,7,1,2.079441541679836,8,5.105945473900579,53,2005,165.0,74,98
2020-04-08,AL,4903185,-0.624,-0.7490000000000001,-0.239,-.278,-.209,-0.256,-0.35200000000000004,0.2,-0.6629999999999999,-0.6509999999999999,1,2020,4,8,1,2.3978952727983707,11,5.2574953720277815,64,2197,192.0,75,99
2020-04-09,AL,4903185,-0.626,-0.758,-0.247,-.293,-.212,-0.266,-0.362,0.17600000000000002,-0.6709999999999999,-0.657,1,2020,4,9,1,1.0986122886681098,3,5.7071102647488745,67,2498,301.0,76,100
2020-04-10,AL,4903185,-0.622,-0.7559999999999999,-0.268,-.309,-.232,-0.28800000000000003,-0.378,0.128,-0.6859999999999999,-0.6679999999999999,1,2020,4,10,1,2.3978952727983707,11,5.828945617610207,78,2838,340.0,77,101
2020-04-11,AL,4903185,-0.616,-0.777,-0.28300000000000003,-.324,-.247,-0.303,-0.392,0.0985,-0.682,-0.6729999999999999,1,2020,4,11,1,0.6931471805599453,2,5.135798437050261,80,3008,170.0,78,102
2020-04-12,AL,4903185,-0.619,-0.789,-0.306,-.347,-.271,-0.326,-0.41,0.0371,-0.685,-0.682,1,2020,4,12,1,2.5649493574615367,13,5.5373342670185375,93,3262,254.0,79,103
2020-04-13,AL,4903185,-0.611,-0.794,-0.309,-.358,-.271,-0.329,-0.421,0.0342,-0.6940000000000001,-0.68,1,2020,4,13,1,0.0,0,5.771441123130018,93,3583,321.0,80,104
2020-04-14,AL,4903185,-0.598,-0.805,-0.3,-.358,-.258,-0.319,-0.431,0.0569,-0.6920000000000001,-0.6709999999999999,1,2020,4,14,1,2.3978952727983707,11,5.402677381872278,104,3805,222.0,81,105
2020-04-15,AL,4903185,-0.578,-0.72,-0.275,-.353,-.213,-0.306,-0.43,0.094,-0.6509999999999999,-0.6679999999999999,1,2020,4,15,1,2.302585092994046,10,4.997212273764115,114,3953,148.0,82,106
2020-04-16,AL,4903185,-0.564,-0.708,-0.255,-.352,-.173,-0.29600000000000004,-0.408,0.107,-0.628,-0.669,1,2020,4,16,1,2.19722457733622,9,5.662960480135946,123,4241,288.0,83,107
2020-04-17,AL,4903185,-0.55,-0.711,-0.241,-.349,-.149,-0.287,-0.411,0.0806,-0.5870000000000001,-0.6709999999999999,1,2020,4,17,1,2.6390573296152584,14,5.093750200806762,137,4404,163.0,84,108
2020-04-18,AL,4903185,-0.535,-0.695,-0.224,-.347,-.12,-0.277,-0.399,0.0837,-0.5770000000000001,-0.669,1,2020,4,18,1,2.6390573296152584,14,5.123963979403259,151,4572,168.0,85,109
2020-04-19,AL,4903185,-0.516,-0.684,-0.195,-.311,-.0919,-0.249,-0.401,0.112,-0.564,-0.6579999999999999,1,2020,4,19,1,0.0,0,5.017279836814924,147,4723,151.0,86,110
2020-04-20,AL,4903185,-0.502,-0.649,-0.185,-.316,-.0769,-0.241,-0.386,0.0701,-0.544,-0.652,1,2020,4,20,1,2.5649493574615367,13,5.1929568508902095,160,4903,180.0,87,111
2020-04-21,AL,4903185,-0.479,-0.623,-0.153,-.302,-.0392,-0.209,-0.319,0.134,-0.529,-0.64,1,2020,4,21,1,1.3862943611198906,4,5.1647859739235145,164,5078,175.0,88,112
2020-04-22,AL,4903185,-0.472,-0.691,-0.153,-.297,-.0514,-0.201,-0.304,0.109,-0.535,-0.636,1,2020,4,22,1,3.0910424533583165,22,5.5174528964647065,186,5327,249.0,89,113
2020-04-23,AL,4903185,-0.471,-0.72,-0.165,-.29,-.0801,-0.205,-0.321,0.0876,-0.539,-0.642,1,2020,4,23,1,2.7080502011022096,15,5.645446897643237,201,5610,283.0,90,114
2020-04-24,AL,4903185,-0.467,-0.721,-0.159,-.282,-.0822,-0.194,-0.29100000000000004,0.107,-0.535,-0.64,1,2020,4,24,1,0.0,0,5.402677381872278,197,5832,222.0,91,115
2020-04-25,AL,4903185,-0.465,-0.737,-0.157,-.276,-.0878,-0.185,-0.282,0.117,-0.5489999999999999,-0.636,1,2020,4,25,1,2.4849066497880004,12,5.267858159063328,209,6026,194.0,92,116
2020-04-26,AL,4903185,-0.463,-0.737,-0.151,-.291,-.0759,-0.177,-0.24,0.185,-0.551,-0.628,1,2020,4,26,1,1.3862943611198906,4,5.231108616854587,213,6213,187.0,93,117
2020-04-27,AL,4903185,-0.467,-0.763,-0.138,-.26,-.0708,-0.16399999999999998,-0.188,0.272,-0.55,-0.631,1,2020,4,27,1,1.791759469228055,6,5.337538079701318,219,6421,208.0,94,118
2020-04-28,AL,4903185,-0.488,-0.789,-0.156,-.275,-.0953,-0.17800000000000002,-0.21,0.193,-0.542,-0.624,1,2020,4,28,1,2.19722457733622,9,4.770684624465665,228,6539,118.0,95,119
2020-04-29,AL,4903185,-0.496,-0.8009999999999999,-0.158,-.265,-.0992,-0.181,-0.198,0.194,-0.552,-0.629,1,2020,4,29,1,2.6390573296152584,14,5.351858133476067,242,6750,211.0,96,120
2020-04-30,AL,4903185,-0.49,-0.784,-0.14,-.245,-.0794,-0.165,-0.136,0.221,-0.5539999999999999,-0.623,1,2020,4,30,1,2.995732273553992,20,5.1647859739235145,262,6925,175.0,97,121
2020-05-01,AL,4903185,-0.481,-0.7490000000000001,-0.127,-.227,-.0701,-0.149,-0.117,0.218,-0.5329999999999999,-0.605,1,2020,5,1,1,2.302585092994046,10,4.962844630259907,272,7068,143.0,98,122
2020-05-02,AL,4903185,-0.477,-0.738,-0.126,-.223,-.0691,-0.15,-0.0946,0.203,-0.521,-0.598,1,2020,5,2,1,2.8332133440562166,17,5.420534999272285,289,7294,226.0,99,123
2020-05-03,AL,4903185,-0.466,-0.728,-0.123,-.21,-.0733,-0.14400000000000002,-0.0899,0.205,-0.53,-0.579,1,2020,5,3,1,0.0,0,5.758901773877279,288,7611,317.0,100,124
2020-05-04,AL,4903185,-0.455,-0.716,-0.105,-.189,-.0576,-0.125,-0.102,0.201,-0.457,-0.561,1,2020,5,4,1,0.6931471805599453,2,5.6240175061873385,290,7888,277.0,101,125
2020-05-05,AL,4903185,-0.433,-0.701,-0.0937,-.178,-.0333,-0.124,-0.125,0.202,-0.392,-0.565,1,2020,5,5,1,2.079441541679836,8,5.41164605185504,298,8112,224.0,102,126
2020-05-06,AL,4903185,-0.419,-0.639,-0.0862,-.182,-.0267,-0.113,-0.132,0.203,-0.329,-0.55,1,2020,5,6,1,2.8332133440562166,17,5.783825182329737,315,8437,325.0,103,127
2020-05-07,AL,4903185,-0.414,-0.62,-0.0788,-.182,-.0223,-0.101,-0.146,0.196,-0.265,-0.544,1,2020,5,7,1,3.332204510175204,28,5.5373342670185375,343,8691,254.0,104,128
2020-05-08,AL,4903185,-0.411,-0.615,-0.0896,-.195,-.0314,-0.113,-0.146,0.185,-0.247,-0.574,1,2020,5,8,1,3.258096538021482,26,5.872117789475416,369,9046,355.0,105,129
2020-05-09,AL,4903185,-0.398,-0.5920000000000001,-0.0708,-.184,-.0139,-0.0909,-0.12,0.231,-0.271,-0.579,1,2020,5,9,1,2.6390573296152584,14,5.82600010738045,383,9385,339.0,106,130
2020-05-10,AL,4903185,-0.385,-0.602,-0.0742,-.197,-.0129,-0.0947,-0.135,0.217,-0.266,-0.591,1,2020,5,10,1,1.9459101490553128,7,5.645446897643237,390,9668,283.0,107,131
2020-05-11,AL,4903185,-0.373,-0.575,-0.097,-.224,-.0341,-0.117,-0.14,0.136,-0.267,-0.601,1,2020,5,11,1,1.0986122886681098,3,5.3981627015177525,393,9889,221.0,108,132
2020-05-12,AL,4903185,-0.385,-0.542,-0.0973,-.212,-.0438,-0.113,-0.108,0.125,-0.263,-0.591,1,2020,5,12,0,2.302585092994046,10,5.6167710976665735,403,10164,275.0,109,133
2020-05-13,AL,4903185,-0.376,-0.5760000000000001,-0.0877,-.197,-.0382,-0.101,-0.0747,0.118,-0.217,-0.588,1,2020,5,13,0,3.4657359027997265,32,5.703782474656202,435,10464,300.0,110,134
2020-05-14,AL,4903185,-0.362,-0.569,-0.087,-.191,-.0354,-0.103,-0.0677,0.107,-0.209,-0.584,1,2020,5,14,0,2.7080502011022096,15,5.4638318050256105,450,10700,236.0,111,135
2020-05-15,AL,4903185,-0.342,-0.573,-0.0744,-.175,-.0233,-0.0908,-0.0286,0.0935,-0.218,-0.564,1,2020,5,15,0,3.1354942159291497,23,5.993961427306568,473,11101,401.0,112,136
2020-05-16,AL,4903185,-0.332,-0.555,-0.0868,-.175,-.0399,-0.103,-0.0161,0.0433,-0.194,-0.5660000000000001,1,2020,5,16,0,2.302585092994046,10,5.605802066295998,483,11373,272.0,113,137
